case_id,variant_id,robustness_group_id,painting_id,painting_index,base_mask_type,mask_type_index,variant_index,global_seed,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,percentage_error_content,absolute_percentage_error_content,scale_factor,raw_mask_pixels,content_area_pixels,content_x_min,content_y_min,content_x_max,content_y_max,width,height,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,clean_sha256,mask_sha256,damaged_sha256,mask_file_size_bytes,damaged_file_size_bytes,mask_generator_name,mask_generator_version,generator_name,generator_version,generated_at_utc,generation_action,status,issue,source,title,artist,category,config_version,experiment_name,experiment_version,notebook_stage,full_generation_started_at_utc,full_generation_finished_at_utc,full_generation_duration_seconds
p026__scratch_thin__variant_05,p026__scratch_thin__variant_05,p026__scratch_thin,p026,2,scratch_thin,0,5,20260606,33148239,4028276391,3760764839,1,3211334598,20,0.5,2.0,8125,8248,2.030166981726528,0.030166981726527986,0.030166981726527986,0.9487241670487533,9027,406272,0,119,768,648,768,768,589824,183552,8248,8248,0,2.030167,1.398383,38,250,767,648,729,398,290142,0.028427,1.831658,6,6146,10,1374.666667,531.0,2172.911155,0.74515,1.476843,2.607085,5.1875,True,0,420.3155916585839,517.5974781765276,0.5479994676122346,0.7549194662434235,bottom_right,0.94921875,0.7523629489603024,0.7141570179584121,False,False,False,True,constant_rgb,255,255,255,data/processed/clean/p026_clean.png,p026__scratch_thin__variant_05_mask.png,data/processed/masks/mask_robustness/p026__scratch_thin__variant_05_mask.png,p026__scratch_thin__variant_05_damaged.png,data/processed/damaged/mask_robustness/p026__scratch_thin__variant_05_damaged.png,48819acb8a3147c0230f636c58eaaa127b2bdde3b71bb7e4f101b4e2ac97b3ee,8160719866717413daa89d220c1c605285a7948b5be4627537b497286846f463,8cdb1abbfa9b44dc8c72702521b0d52366a3923c00fdc38855c3c11da2c08f33,4091,757892,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:21.030293+00:00,generated,ok,,Rijksmuseum,View of a Village along a River,attributed to Jan Brueghel I,architecture_structured,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_large__variant_01,p039__loss_large__variant_01,p039__loss_large,p039,3,loss_large,2,1,20260606,2325170531,1871369916,732559472,1,593354973,20,0.5,12.5,54144,54225,12.518700132978724,0.01870013297872397,0.01870013297872397,1.1013038048125654,44708,433152,0,102,768,666,768,768,589824,156672,54225,54225,0,12.5187,9.19342,195,148,491,417,296,269,79624,0.681013,1.100372,1,54225,54225,54225.0,54225.0,0.0,1.0,0.230866,1.100372,1.100372,False,46,354.13384970032274,285.4413462425081,0.4617129722298862,0.3258283236989486,top_left,0.3854166666666667,0.4769503546099291,0.1838246158392435,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_large__variant_01_mask.png,data/processed/masks/mask_robustness/p039__loss_large__variant_01_mask.png,p039__loss_large__variant_01_damaged.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_01_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,54771180795e5b11c3003bb03c17e931cead5426af91b88d685cf9e45d0b144b,dd68e623e73fed42f9239eb04434aaf0f8d2a2532fd740e1d383eea349cabdf3,2392,633138,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:03.401894+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_large__variant_02,p039__loss_large__variant_02,p039__loss_large,p039,3,loss_large,2,2,20260606,2325170531,1871369916,1999464967,1,2193193211,20,0.5,12.5,54144,54174,12.506925975177305,0.006925975177304977,0.006925975177304977,0.8605008539906049,73161,433152,0,102,768,666,768,768,589824,156672,54174,54174,0,12.506926,9.184774,389,289,688,619,299,330,98670,0.549042,1.103679,1,54174,54174,54174.0,54174.0,0.0,1.0,0.230866,1.103679,1.103679,False,47,536.9826854210506,444.13655997341897,0.7001078036780322,0.6077025932032308,bottom_right,0.3893229166666667,0.5851063829787234,0.2277953235815603,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_large__variant_02_mask.png,data/processed/masks/mask_robustness/p039__loss_large__variant_02_mask.png,p039__loss_large__variant_02_damaged.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_02_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,5554b7d7aa30afacc0bc8121e3331ce90bf70672e99117d0cbf914c3605402cb,c883444941f7e5734620c886e6fc973015ec72bba60e1813898df7a3818e5fee,2904,629179,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:04.294034+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_large__variant_03,p039__loss_large__variant_03,p039__loss_large,p039,3,loss_large,2,3,20260606,2325170531,1871369916,3436243214,1,1995120280,20,0.5,12.5,54144,54253,12.52516437647754,0.025164376477540884,0.025164376477540884,0.8905509515087617,68504,433152,0,102,768,666,768,768,589824,156672,54253,54253,0,12.525164,9.198168,252,342,622,577,370,235,86950,0.623956,1.574468,1,54253,54253,54253.0,54253.0,0.0,1.0,0.230866,1.574468,1.574468,False,89,448.4944058393084,464.1957864081249,0.5847384691516406,0.6433317698190495,bottom_right,0.4817708333333333,0.4166666666666667,0.2007378472222222,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_large__variant_03_mask.png,data/processed/masks/mask_robustness/p039__loss_large__variant_03_mask.png,p039__loss_large__variant_03_damaged.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_03_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,3617426d9b64196da954f8ab0d0dc2d93934f63a47c4e6ee0a1bce05dd8ca624,37a5861b9deafa8fcb969093b0834426d577d08e2c9b02868b0b3450ff3656c3,2422,625542,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:05.182833+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_large__variant_04,p039__loss_large__variant_04,p039__loss_large,p039,3,loss_large,2,4,20260606,2325170531,1871369916,1255333808,1,2086805759,20,0.5,12.5,54144,54217,12.516853206264775,0.016853206264775267,0.016853206264775267,1.021238836799986,51993,433152,0,102,768,666,768,768,589824,156672,54217,54217,0,12.516853,9.192064,392,362,712,615,320,253,80960,0.669676,1.264822,1,54217,54217,54217.0,54217.0,0.0,1.0,0.230866,1.264822,1.264822,False,51,550.2997214895697,471.87358208679933,0.7174703018116946,0.6569690623211356,bottom_right,0.4166666666666667,0.44858156028368795,0.18690898345153664,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_large__variant_04_mask.png,data/processed/masks/mask_robustness/p039__loss_large__variant_04_mask.png,p039__loss_large__variant_04_damaged.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_04_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,f117b4d7d39c672e7096d8d35154b441881c5947df7bdb05694318804e551a1d,16a091da3ca3faab3cb0c20ea626bed2ee02d1f670755f5e613e935993e61560,2214,629235,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:06.054086+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_large__variant_05,p039__loss_large__variant_05,p039__loss_large,p039,3,loss_large,2,5,20260606,2325170531,1871369916,4020536309,1,2611050210,20,0.5,12.5,54144,54127,12.49607528073286,-0.003924719267139665,0.003924719267139665,1.1379014018885374,41798,433152,0,102,768,666,768,768,589824,156672,54127,54127,0,12.496075,9.176805,187,108,466,440,279,332,92628,0.584348,1.189964,1,54127,54127,54127.0,54127.0,0.0,1.0,0.230866,1.189964,1.189964,False,6,335.64609159938664,283.87653112125184,0.4376089851360973,0.32304890074822706,top_left,0.36328125,0.5886524822695035,0.21384640957446807,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_large__variant_05_mask.png,data/processed/masks/mask_robustness/p039__loss_large__variant_05_mask.png,p039__loss_large__variant_05_damaged.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_05_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,6d7e193a5d28927f931e270e8a6171282d961f72f7ccbf3f56a902cdd3aba090,a534546276e6da7c310e1f276c3d2a7415779a2bb550580e4a726803b9f18929,2598,633165,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:06.909925+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_small__variant_01,p039__loss_small__variant_01,p039__loss_small,p039,3,loss_small,1,1,20260606,2325170531,3712863071,2520045880,2,859392506,20,0.5,4.5,19492,19494,4.500498670212766,0.0004986702127656173,0.0004986702127656173,0.9308193449717513,22528,433152,0,102,768,666,768,768,589824,156672,19494,19494,0,4.500499,3.305054,36,130,662,540,626,410,256660,0.075953,1.526829,5,6174,2140,3898.8,2978.0,1695.719128,0.316713,1.154329,1.209392,1.317647,False,28,337.1385554529599,291.6377346875962,0.4395548310990351,0.33683434225150305,top_left,0.8151041666666666,0.7269503546099291,0.5925402630023641,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_small__variant_01_mask.png,data/processed/masks/mask_robustness/p039__loss_small__variant_01_mask.png,p039__loss_small__variant_01_damaged.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_01_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,051f2f1e2869787aaee0c54771e761d78147954f80e785e0fd5c6eec194d9aca,adb536ac27b7ee29a6b45e446f718d11995e7cb45473fe26f93967d4dad06b05,3112,691670,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:58.748454+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_small__variant_02,p039__loss_small__variant_02,p039__loss_small,p039,3,loss_small,1,2,20260606,2325170531,3712863071,2980839180,1,2160674854,20,0.5,4.5,19492,19485,4.498420877659575,-0.001579122340425343,0.001579122340425343,1.2351109192400682,12772,433152,0,102,768,666,768,768,589824,156672,19485,19485,0,4.498421,3.303528,34,173,768,641,734,468,343512,0.056723,1.568376,5,4677,2664,3897.0,4019.0,696.200259,0.240031,1.154329,1.144177,1.390625,True,0,424.68683602771364,340.87287657172186,0.553698612813186,0.4242857487952431,top_right,0.9557291666666666,0.8297872340425532,0.7930518617021277,False,True,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_small__variant_02_mask.png,data/processed/masks/mask_robustness/p039__loss_small__variant_02_mask.png,p039__loss_small__variant_02_damaged.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_02_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,70b4e67b7bf58ba7a94afcc104594d40b8a0f326a6f742a0872bcc69d8ca0ede,cd21ceacb7bc04f1eec4ff371898eabccd4a9d1044cfcb73611aaaabcd80d995,2690,690639,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:59.541459+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_small__variant_03,p039__loss_small__variant_03,p039__loss_small,p039,3,loss_small,1,3,20260606,2325170531,3712863071,2512578573,1,2296589194,20,0.5,4.5,19492,19500,4.501883865248227,0.0018838652482271456,0.0018838652482271456,2.47593402329963,19833,433152,0,102,768,666,768,768,589824,156672,19500,19500,0,4.501884,3.306071,0,102,186,298,186,196,36456,0.534891,1.053763,1,19500,19500,19500.0,19500.0,0.0,1.0,0.230866,1.053763,1.053763,True,0,84.46805128205128,215.33092307692309,0.11012783739511249,0.2012982647902719,top_left,0.2421875,0.3475177304964539,0.08416445035460993,True,False,True,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_small__variant_03_mask.png,data/processed/masks/mask_robustness/p039__loss_small__variant_03_mask.png,p039__loss_small__variant_03_damaged.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_03_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,6c11508ce90b54bb803e9787448ed2d2eaa7ab331ed3a875e424c94da73de0ba,74b928da0000c961d77c8384726cd42cf965110088df0df3835841c1c8b045bc,1470,685055,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:00.660775+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_small__variant_04,p039__loss_small__variant_04,p039__loss_small,p039,3,loss_small,1,4,20260606,2325170531,3712863071,3363937071,1,3634162445,20,0.5,4.5,19492,19494,4.500498670212766,0.0004986702127656173,0.0004986702127656173,2.717367794672548,18502,433152,0,102,768,666,768,768,589824,156672,19494,19494,0,4.500499,3.305054,117,102,315,281,198,179,35442,0.550025,1.106145,1,19494,19494,19494.0,19494.0,0.0,1.0,0.230866,1.106145,1.106145,True,0,206.15435518621115,196.5384220785883,0.2687801241019702,0.1679190445445618,top_left,0.2578125,0.3173758865248227,0.08182347074468085,False,False,True,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_small__variant_04_mask.png,data/processed/masks/mask_robustness/p039__loss_small__variant_04_mask.png,p039__loss_small__variant_04_damaged.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_04_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,6c811096869ed539c81e80a1f008a92aeb53425f7d92bcf9ff504967d3583197,f4765b0c7ca2c3a96c1c2c105c1dc3b4b28ee7786d911b6e1c50b9ef0740ef05,1388,687457,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:01.843161+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__loss_small__variant_05,p039__loss_small__variant_05,p039__loss_small,p039,3,loss_small,1,5,20260606,2325170531,3712863071,720680265,1,2704323316,20,0.5,4.5,19492,19478,4.49680481678487,-0.0031951832151300152,0.0031951832151300152,1.1007625575839555,16049,433152,0,102,768,666,768,768,589824,156672,19478,19478,0,4.496805,3.302341,133,133,560,664,427,531,226737,0.085906,1.24356,7,3527,13,2782.571429,3175.0,1143.215123,0.181076,1.616061,1.326363,2.0,False,2,329.76445220248485,412.7219427045898,0.42994061564861125,0.5519039834895023,bottom_left,0.5559895833333334,0.9414893617021277,0.5234582779255319,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__loss_small__variant_05_mask.png,data/processed/masks/mask_robustness/p039__loss_small__variant_05_mask.png,p039__loss_small__variant_05_damaged.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_05_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,efd3eac8a9ddcb6ae46a1cc1268d60bc34e605ffdfc5bccef2f05e9b706b762a,f96883afee8a1e4f52037e190eb2c7c5b3f77fa62da6179c1a5523ae700496ed,3091,690839,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:02.540920+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__scratch_thin__variant_01,p039__scratch_thin__variant_01,p039__scratch_thin,p039,3,scratch_thin,0,1,20260606,2325170531,3347833088,172917492,1,3210548257,20,0.5,2.0,8663,8662,1.9997598995271868,-0.00024010047281319835,0.00024010047281319835,1.0049836599556299,8586,433152,0,102,768,666,768,768,589824,156672,8662,8662,0,1.99976,1.468574,18,155,717,666,699,511,357189,0.02425,1.367906,8,2284,489,1082.75,792.0,637.509363,0.26368,1.846927,2.327099,7.758621,True,0,314.38062803047796,478.4383514199954,0.4098834785273507,0.6686293986145566,bottom_left,0.91015625,0.9060283687943262,0.824627382535461,False,False,False,True,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__scratch_thin__variant_01_mask.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_01_mask.png,p039__scratch_thin__variant_01_damaged.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_01_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,f0fe227b12c4f69797160a43157e0640029eaa3c04e2589df9056166be2ee52f,2a4aea0a83f67b13375a72e2cbd2137e9165751fb2c8c3d0be61ba0d129995ed,4844,719757,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:38.041497+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__scratch_thin__variant_02,p039__scratch_thin__variant_02,p039__scratch_thin,p039,3,scratch_thin,0,2,20260606,2325170531,3347833088,1656254973,1,2394339786,20,0.5,2.0,8663,8664,2.0002216312056738,0.00022163120567375572,0.00022163120567375572,5.903691971258977,8374,433152,0,102,768,666,768,768,589824,156672,8664,8664,0,2.000222,1.468913,100,102,419,433,319,331,105589,0.082054,1.037618,1,8664,8664,8664.0,8664.0,0.0,1.0,0.230866,1.037618,1.037618,True,0,253.73164819944597,210.78912742382272,0.33081049308923854,0.1932311321915146,top_left,0.4153645833333333,0.5868794326241135,0.24376893099881797,False,False,True,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__scratch_thin__variant_02_mask.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_02_mask.png,p039__scratch_thin__variant_02_damaged.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_02_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,f33f48508d7b6db5b5f28dcde28ed79d52c6263974c2991a28a78c49af96cab9,608f6cbb1bc11b5e3f5ec6af1a711a07496de18c7ee0697683a931ace48ab18e,1582,709701,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:42.337737+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__scratch_thin__variant_03,p039__scratch_thin__variant_03,p039__scratch_thin,p039,3,scratch_thin,0,3,20260606,2325170531,3347833088,1268392908,1,2967988407,20,0.5,2.0,8663,8638,1.9942191193853427,-0.005780880614657313,0.005780880614657313,1.0028983887807237,8613,433152,0,102,768,666,768,768,589824,156672,8638,8638,0,1.994219,1.464505,0,102,768,620,768,518,397824,0.021713,1.482625,3,5680,401,2879.333333,2557.0,2167.161636,0.65756,0.692598,1.759734,3.0,True,0,390.36698309793934,311.14609863394304,0.5089530418486823,0.37148507750256315,top_right,1.0,0.9184397163120568,0.9184397163120568,True,True,True,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__scratch_thin__variant_03_mask.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_03_mask.png,p039__scratch_thin__variant_03_damaged.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_03_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,71f709446be504606d255c71a32852f4b875563849bba31bef53c1a65d7b0961,048bce7edee4a8961f89732584cef5000e3aefeffe63c494bc45ee6c6d93329a,5545,722069,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:48.136002+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__scratch_thin__variant_04,p039__scratch_thin__variant_04,p039__scratch_thin,p039,3,scratch_thin,0,4,20260606,2325170531,3347833088,3440080482,1,1556607874,20,0.5,2.0,8663,8658,1.9988364361702127,-0.0011635638297873285,0.0011635638297873285,5.962067915544235,4388,433152,0,102,768,666,768,768,589824,156672,8658,8658,0,1.998836,1.467896,0,102,268,615,268,513,137484,0.062975,1.914179,1,8658,8658,8658.0,8658.0,0.0,1.0,0.230866,1.914179,1.914179,True,0,66.92688842688842,281.8925848925849,0.08725800316413093,0.3195250175711988,top_left,0.3489583333333333,0.9095744680851063,0.3174035904255319,True,False,True,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__scratch_thin__variant_04_mask.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_04_mask.png,p039__scratch_thin__variant_04_damaged.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_04_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,e904ac4143d0e2fbbf503165881bd7f2ac5632f2056b0e5a3d3034c44720e568,6b4dab8f1685f6f1f43da031a657cdc69906d4e14cf9673d4c3aab25c80ce0ce,1712,709228,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:52.357227+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p039__scratch_thin__variant_05,p039__scratch_thin__variant_05,p039__scratch_thin,p039,3,scratch_thin,0,5,20260606,2325170531,3347833088,3557516708,1,3093500116,20,0.5,2.0,8663,8650,1.9969895094562649,-0.003010490543735145,0.003010490543735145,0.8567985179694504,11570,433152,0,102,768,666,768,768,589824,156672,8650,8650,0,1.99699,1.466539,0,102,658,585,658,483,317814,0.027217,1.362319,20,3508,18,432.5,22.5,815.164247,0.405549,4.617317,3.105335,12.5,True,0,275.56057803468207,275.2836994219653,0.3592706362903286,0.30778632224150143,top_left,0.8567708333333334,0.8563829787234043,0.7337239583333334,True,False,True,False,constant_rgb,255,255,255,data/processed/clean/p039_clean.png,p039__scratch_thin__variant_05_mask.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,p039__scratch_thin__variant_05_damaged.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,504883cbaf77ee8f3ac6409721dc47b548e06ff705432d3219037967bda39efc,e214185bce0bbf1b9f50c57d32b1a46720c0f53c93d1a531a4d81cae0b2c134d,5390,719881,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:44:53.087999+00:00,generated,ok,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_large__variant_01,p043__loss_large__variant_01,p043__loss_large,p043,4,loss_large,2,1,20260606,2146886209,1744130628,1922078434,1,145969594,20,0.5,12.5,58656,58688,12.506819421713038,0.006819421713037954,0.006819421713037954,0.828753006743371,85693,469248,0,78,768,689,768,768,589824,120576,58688,58688,0,12.506819,9.950087,120,135,514,408,394,273,107562,0.54562,1.443223,1,58688,58688,58688.0,58688.0,0.0,1.0,0.213107,1.443223,1.443223,False,57,336.9064715103599,255.96684160305344,0.43925224447243794,0.2917489206607433,top_left,0.5130208333333334,0.44680851063829785,0.2292220744680851,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_large__variant_01_mask.png,data/processed/masks/mask_robustness/p043__loss_large__variant_01_mask.png,p043__loss_large__variant_01_damaged.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_01_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d6c976c6ec995120e734c8367503fb4714ec72efc248be4bc8fa5c87cf7d303a,3c143f6cc7a7e9f3f98db7f116d47b5b22f0a2bd3268aa44f5573e9010e5caf8,2698,684878,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:35.077851+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
