case_id,painting_id,mask_id,mask_type,generator_name,generator_version,generated_at_utc,generation_action,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,width,height,mode,format,damaged_file_size_bytes,clean_sha256,mask_sha256,damaged_sha256,status,issue,config_version,experiment_name,experiment_version,notebook_stage,source,title,artist,category,dataset_name,source_metadata_path,source_case_key,source_case_id,source_case_id_original,source_row_status,base_mask_id,base_mask_type,sensitivity_mask_id,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,realised_percentage_full,percentage_error_content,absolute_percentage_error_content,absolute_pixel_error,scale_factor,base_mask_pixels,base_percentage_content,base_percentage_full,content_area_pixels,content_bbox_left,content_bbox_top,content_bbox_right,content_bbox_bottom,deterministic_seed,global_seed,base_mask_path,sensitivity_mask_filename,sensitivity_mask_path,base_mask_sha256,sensitivity_mask_sha256,sensitivity_mask_file_size_bytes,full_generation_started_at_utc,full_generation_completed_at_utc,variant_id,robustness_group_id,painting_index,mask_type_index,variant_index,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,raw_mask_pixels,content_x_min,content_y_min,content_x_max,content_y_max,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,mask_file_size_bytes,mask_generator_name,mask_generator_version,full_generation_finished_at_utc,full_generation_duration_seconds,degradation_type,severity,severity_rank,is_combined,component_degradations,component_count,case_seed,effect_mask_seed,operator_seeds_json,operator_parameters_json,effect_support_pixels,effect_active_pixels,effect_percentage_content,effect_percentage_full,effect_mean_intensity,effect_max_intensity,effect_bbox_x_min,effect_bbox_y_min,effect_bbox_x_max,effect_bbox_y_max,effect_centroid_x,effect_centroid_y,changed_pixels,changed_percentage_full,outside_effect_changed_pixels,inside_effect_changed_pixels,mean_absolute_difference_effect,maximum_absolute_difference,effect_mask_filename,effect_mask_path,degraded_filename,degraded_path,effect_mask_sha256,degraded_sha256,effect_mask_file_size_bytes,degraded_file_size_bytes,source_case_index,clean_path_normalized,clean_path_exists,clean_path_in_inventory,damaged_path_normalized,damaged_path_exists,damaged_path_in_inventory,mask_path_normalized,mask_path_exists,mask_path_in_inventory,all_required_paths_present,all_required_files_exist,all_required_paths_in_inventory,source_validation_status,prompt_ablation_subset,prompt_ablation_subset_target,prompt_ablation_subset_minimum,prompt_ablation_random_state
p026__fading_discolouration__moderate,p026,,fading_discolouration,synthetic_degradation,1.0.0,2026-07-25T18:26:04.967834+00:00,generated,,data/processed/clean/p026_clean.png,,data/processed/masks/synthetic_degradation/p026__fading_discolouration__moderate_effect_mask.png,,data/processed/degraded/synthetic_degradation/p026__fading_discolouration__moderate_degraded.png,,,,,,,,768,768,,,,48819acb8a3147c0230f636c58eaaa127b2bdde3b71bb7e4f101b4e2ac97b3ee,,,ok,,,,,,Rijksmuseum,View of a Village along a River,attributed to Jan Brueghel I,architecture_structured,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p026_fading_discolouration_moderate,p026__fading_discolouration__moderate,p026__fading_discolouration__moderate,ok,,,,,,,,,,,,,,,,406272.0,,,,,,20260707.0,,,,,,,,,,,2.0,,,,,,,,,,,0.0,119.0,768.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fading_discolouration,moderate,2.0,True,fading|discolouration,2.0,2712342521.0,3701238820.0,"[1213723652, 375469409]","[{""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 2889903851, ""saturation_factor"": 0.62, ""seed"": 1213723652}, {""channel_scale_b"": 0.86, ""channel_scale_g"": 0.97, ""channel_scale_r"": 1.09, ""degradation_type"": ""discolouration"", ""operator_seed"": 3693737279, ""seed"": 375469409}]",262601.0,207621.0,51.103940217391305,35.20050048828125,125.32302127434124,219.0,32.0,167.0,768.0,551.0,413.4260840666407,359.74329668000826,219342.0,37.18770345052083,0.0,219342.0,5.369808188087631,34.0,p026__fading_discolouration__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p026__fading_discolouration__moderate_effect_mask.png,p026__fading_discolouration__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p026__fading_discolouration__moderate_degraded.png,fd4de7475c796120731b2b380f069407cff383e8cbadda8929c545ff1e97eea1,e3f2bdd4c11da3034a1f0504821bbfbdff1a750e9bd82071a8a41193cc90aedf,34437.0,750528.0,416,data/processed/clean/p026_clean.png,True,True,data/processed/degraded/synthetic_degradation/p026__fading_discolouration__moderate_degraded.png,True,True,data/processed/masks/synthetic_degradation/p026__fading_discolouration__moderate_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p026__partial_transparency__severe,p026,,partial_transparency,synthetic_degradation,1.0.0,2026-07-25T18:26:04.430445+00:00,generated,,data/processed/clean/p026_clean.png,,data/processed/masks/synthetic_degradation/p026__partial_transparency__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p026__partial_transparency__severe_degraded.png,,,,,,,,768,768,,,,48819acb8a3147c0230f636c58eaaa127b2bdde3b71bb7e4f101b4e2ac97b3ee,,,ok,,,,,,Rijksmuseum,View of a Village along a River,attributed to Jan Brueghel I,architecture_structured,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p026_partial_transparency_severe,p026__partial_transparency__severe,p026__partial_transparency__severe,ok,,,,,,,,,,,,,,,,406272.0,,,,,,20260707.0,,,,,,,,,,,2.0,,,,,,,,,,,0.0,119.0,768.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial_transparency,severe,3.0,False,partial_transparency,1.0,3106557985.0,1591361264.0,[1716750140],"[{""degradation_type"": ""partial_transparency"", ""operator_seed"": 1819830324, ""seed"": 1716750140, ""substrate_colour_rgb"": [196, 178, 145], ""transparency_alpha"": 0.4}]",312525.0,255159.0,62.80496810018904,43.26019287109375,120.16629630936004,199.0,0.0,119.0,734.0,542.0,362.43673160656687,322.0325326561086,288123.0,48.84897867838542,0.0,288123.0,10.506538676905848,52.0,p026__partial_transparency__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p026__partial_transparency__severe_effect_mask.png,p026__partial_transparency__severe_degraded.png,data/processed/degraded/synthetic_degradation/p026__partial_transparency__severe_degraded.png,aac193c7c2696caf339b21f2442638509782f78e2251dac3110c0d5ac828f9b7,61b2cb2920547e2ca4e4b3fbde7dae36f723af61c2245b8322979c92db1460c9,35148.0,727903.0,419,data/processed/clean/p026_clean.png,True,True,data/processed/degraded/synthetic_degradation/p026__partial_transparency__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p026__partial_transparency__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p026__water_stain__severe,p026,,water_stain,synthetic_degradation,1.0.0,2026-07-25T18:25:59.296398+00:00,generated,,data/processed/clean/p026_clean.png,,data/processed/masks/synthetic_degradation/p026__water_stain__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p026__water_stain__severe_degraded.png,,,,,,,,768,768,,,,48819acb8a3147c0230f636c58eaaa127b2bdde3b71bb7e4f101b4e2ac97b3ee,,,ok,,,,,,Rijksmuseum,View of a Village along a River,attributed to Jan Brueghel I,architecture_structured,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p026_water_stain_severe,p026__water_stain__severe,p026__water_stain__severe,ok,,,,,,,,,,,,,,,,406272.0,,,,,,20260707.0,,,,,,,,,,,2.0,,,,,,,,,,,0.0,119.0,768.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_stain,severe,3.0,False,water_stain,1.0,4086197057.0,1998378342.0,[334911185],"[{""degradation_type"": ""water_stain"", ""operator_seed"": 2639692113, ""ring_strength"": 0.38, ""seed"": 334911185, ""stain_colour_rgb"": [116, 72, 34], ""stain_opacity"": 0.4}]",112199.0,94851.0,23.346674149338373,16.08123779296875,82.70357718948667,126.0,30.0,208.0,636.0,418.0,320.0093304235064,308.34925303897694,106466.0,18.05046929253472,0.0,106466.0,5.769180949325158,28.0,p026__water_stain__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p026__water_stain__severe_effect_mask.png,p026__water_stain__severe_degraded.png,data/processed/degraded/synthetic_degradation/p026__water_stain__severe_degraded.png,e557ba8c0373d7846a4413e523831e292388c112d84cfddf3a4027751abf5058,952fbe98af9ec8a48617041fa4b5ca8ccd56fd4cf8749476a2ec45c279bf850e,15786.0,750367.0,422,data/processed/clean/p026_clean.png,True,True,data/processed/degraded/synthetic_degradation/p026__water_stain__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p026__water_stain__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p026__water_stain_dirt__moderate,p026,,water_stain_dirt,synthetic_degradation,1.0.0,2026-07-25T18:26:05.496963+00:00,generated,,data/processed/clean/p026_clean.png,,data/processed/masks/synthetic_degradation/p026__water_stain_dirt__moderate_effect_mask.png,,data/processed/degraded/synthetic_degradation/p026__water_stain_dirt__moderate_degraded.png,,,,,,,,768,768,,,,48819acb8a3147c0230f636c58eaaa127b2bdde3b71bb7e4f101b4e2ac97b3ee,,,ok,,,,,,Rijksmuseum,View of a Village along a River,attributed to Jan Brueghel I,architecture_structured,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p026_water_stain_dirt_moderate,p026__water_stain_dirt__moderate,p026__water_stain_dirt__moderate,ok,,,,,,,,,,,,,,,,406272.0,,,,,,20260707.0,,,,,,,,,,,2.0,,,,,,,,,,,0.0,119.0,768.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_stain_dirt,moderate,2.0,True,water_stain|dirt_dust,2.0,1684865678.0,4273833078.0,"[986097799, 2063194127]","[{""degradation_type"": ""water_stain"", ""operator_seed"": 3070716721, ""ring_strength"": 0.28, ""seed"": 986097799, ""stain_colour_rgb"": [132, 91, 45], ""stain_opacity"": 0.28}, {""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.1, ""operator_seed"": 3804011685, ""particle_count_estimate"": 26226, ""particle_density"": 0.00045, ""particle_opacity"": 0.36, ""particle_radius_max"": 5, ""particle_radius_min"": 1, ""seed"": 2063194127}]",71499.0,60581.0,14.911438642091998,10.27103000217014,91.0282101649032,135.0,111.0,243.0,569.0,471.0,364.53808950000825,341.90904739109624,69983.0,11.865064832899304,0.0,69983.0,4.183298600912833,25.0,p026__water_stain_dirt__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p026__water_stain_dirt__moderate_effect_mask.png,p026__water_stain_dirt__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p026__water_stain_dirt__moderate_degraded.png,0b29affe2c1bc21905efe2e9ca54e55bd6287ab17a44f61f5af50b69c11c9d3f,7a5ac4c9f6b8251bbd7dd83d38dbcee7d6f4b87d7715eaf9b46d6359bfe50cae,14167.0,753853.0,423,data/processed/clean/p026_clean.png,True,True,data/processed/degraded/synthetic_degradation/p026__water_stain_dirt__moderate_degraded.png,True,True,data/processed/masks/synthetic_degradation/p026__water_stain_dirt__moderate_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__blur__severe,p039,,blur,synthetic_degradation,1.0.0,2026-07-25T18:26:07.838331+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__blur__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__blur__severe_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_blur_severe,p039__blur__severe,p039__blur__severe,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blur,severe,3.0,False,blur,1.0,376504446.0,2268136586.0,[533511547],"[{""blur_radius"": 5.0, ""degradation_type"": ""blur"", ""effect_opacity"": 0.95, ""operator_seed"": 3232693427, ""seed"": 533511547}]",389842.0,341971.0,78.94942191193853,57.97848171657986,125.56056800138025,245.0,5.0,102.0,768.0,666.0,403.6802945278986,409.8752555041217,337938.0,57.29471842447917,0.0,337938.0,4.585510711177006,98.0,p039__blur__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p039__blur__severe_effect_mask.png,p039__blur__severe_degraded.png,data/processed/degraded/synthetic_degradation/p039__blur__severe_degraded.png,d64607b3ac4a8ce6362ecdfa2c7eeac4c2ecdb7868f437eae6cfef19489d0eda,ef8e9e5f4e818d7870fd04851e2c9ca5165953764553bdb62fb0ac55b0d4335a,44944.0,620919.0,426,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__blur__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__blur__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__blur_fading__moderate,p039,,blur_fading,synthetic_degradation,1.0.0,2026-07-25T18:26:17.416137+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__blur_fading__moderate_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__blur_fading__moderate_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_blur_fading_moderate,p039__blur_fading__moderate,p039__blur_fading__moderate,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blur_fading,moderate,2.0,True,blur|fading,2.0,514595627.0,3034505494.0,"[1508715719, 844969641]","[{""blur_radius"": 3.0, ""degradation_type"": ""blur"", ""effect_opacity"": 0.75, ""operator_seed"": 3433533670, ""seed"": 1508715719}, {""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 2809444594, ""saturation_factor"": 0.62, ""seed"": 844969641}]",224770.0,176547.0,40.758671320921984,29.93214925130208,121.51540383014157,233.0,44.0,102.0,531.0,635.0,295.00395362141523,368.03916804023856,189268.0,32.08889431423611,0.0,189268.0,6.548464356156664,78.0,p039__blur_fading__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p039__blur_fading__moderate_effect_mask.png,p039__blur_fading__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p039__blur_fading__moderate_degraded.png,ec94b87b7a3ceb6657d0c5930c61f0e23fd4f56ba4bc0c1dd6443181da0baa93,511456daa7c24f626e61313abff62778129dda94c8b125ddb7ff7b9468248c45,34245.0,678181.0,427,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__blur_fading__moderate_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__blur_fading__moderate_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__dirt_dust__severe,p039,,dirt_dust,synthetic_degradation,1.0.0,2026-07-25T18:26:14.087054+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__dirt_dust__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__dirt_dust__severe_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_dirt_dust_severe,p039__dirt_dust__severe,p039__dirt_dust__severe,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dirt_dust,severe,3.0,False,dirt_dust,1.0,7759898.0,3250122848.0,[1529876613],"[{""degradation_type"": ""dirt_dust"", ""grime_strength"": 0.16, ""operator_seed"": 3924894591, ""particle_count_estimate"": 16886, ""particle_density"": 0.0008, ""particle_opacity"": 0.5, ""particle_radius_max"": 7, ""particle_radius_min"": 1, ""seed"": 1529876613}]",226995.0,145690.0,33.63484411938534,24.70058865017361,54.28918251081063,254.0,0.0,102.0,768.0,666.0,276.6021072139474,331.82265083396254,121362.0,20.575968424479164,0.0,121362.0,0.7375213844651497,13.0,p039__dirt_dust__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p039__dirt_dust__severe_effect_mask.png,p039__dirt_dust__severe_degraded.png,data/processed/degraded/synthetic_degradation/p039__dirt_dust__severe_degraded.png,6754368f368223005a1bc4e13d3669970f6a4236d190a0e4f0dff6a0cc2c8563,42026e87cea3d263558f49c2b8c8bf6a9834cbf7f2c1450b51ac1f1888aefa3e,35189.0,718524.0,430,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__dirt_dust__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__dirt_dust__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__discolouration__severe,p039,,discolouration,synthetic_degradation,1.0.0,2026-07-25T18:26:12.563812+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__discolouration__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__discolouration__severe_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_discolouration_severe,p039__discolouration__severe,p039__discolouration__severe,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discolouration,severe,3.0,False,discolouration,1.0,85495916.0,1849544327.0,[1606319826],"[{""channel_scale_b"": 0.76, ""channel_scale_g"": 0.94, ""channel_scale_r"": 1.15, ""degradation_type"": ""discolouration"", ""operator_seed"": 3785308540, ""seed"": 1606319826}]",359602.0,304825.0,70.37367944739952,51.68067084418403,127.93123267448536,209.0,0.0,102.0,768.0,649.0,354.29883375707374,390.0860034445994,326315.0,55.32413058810764,0.0,326315.0,7.043826230109955,40.0,p039__discolouration__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p039__discolouration__severe_effect_mask.png,p039__discolouration__severe_degraded.png,data/processed/degraded/synthetic_degradation/p039__discolouration__severe_degraded.png,3facaaad068cc02e02f7b65381e39443dcaa58a1252186eb9039644a645d1345,a1bb2a0142bd1e49684ccca31b04904c278bcd394a79bb3b2bc97340f7327c6f,44445.0,716277.0,433,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__discolouration__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__discolouration__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__fading__severe,p039,,fading,synthetic_degradation,1.0.0,2026-07-25T18:26:11.024224+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__fading__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__fading__severe_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_fading_severe,p039__fading__severe,p039__fading__severe,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fading,severe,3.0,False,fading,1.0,2614108124.0,3134627438.0,[3252787489],"[{""brightness_factor"": 1.12, ""contrast_factor"": 0.76, ""degradation_type"": ""fading"", ""operator_seed"": 3687415701, ""saturation_factor"": 0.42, ""seed"": 3252787489}]",366262.0,305709.0,70.57776484929079,51.83054606119792,136.70871973020095,244.0,18.0,102.0,768.0,666.0,385.2854446548842,390.2466365072667,327738.0,55.56538899739584,0.0,327738.0,9.580713623944972,91.0,p039__fading__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p039__fading__severe_effect_mask.png,p039__fading__severe_degraded.png,data/processed/degraded/synthetic_degradation/p039__fading__severe_degraded.png,06c98e693e2ed169db3d0fede6d762142e7eff530b979842cc331470cc0a7944,9452bd96a256c3aa98137ff90aa234215de2f55e50ee31fe19c8ae98ea84415e,48233.0,697985.0,436,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__fading__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__fading__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__fading_discolouration__moderate,p039,,fading_discolouration,synthetic_degradation,1.0.0,2026-07-25T18:26:16.138880+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__fading_discolouration__moderate_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__fading_discolouration__moderate_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_fading_discolouration_moderate,p039__fading_discolouration__moderate,p039__fading_discolouration__moderate,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fading_discolouration,moderate,2.0,True,fading|discolouration,2.0,2082809100.0,2370158134.0,"[3447617737, 3907355931]","[{""brightness_factor"": 1.07, ""contrast_factor"": 0.86, ""degradation_type"": ""fading"", ""operator_seed"": 468844501, ""saturation_factor"": 0.62, ""seed"": 3447617737}, {""channel_scale_b"": 0.86, ""channel_scale_g"": 0.97, ""channel_scale_r"": 1.09, ""degradation_type"": ""discolouration"", ""operator_seed"": 608965922, ""seed"": 3907355931}]",178299.0,132996.0,30.70423315602837,22.54842122395833,118.35583776955698,234.0,291.0,143.0,676.0,596.0,484.812189840296,369.6879154260279,146438.0,24.827406141493054,0.0,146438.0,3.223349542061369,39.0,p039__fading_discolouration__moderate_effect_mask.png,data/processed/masks/synthetic_degradation/p039__fading_discolouration__moderate_effect_mask.png,p039__fading_discolouration__moderate_degraded.png,data/processed/degraded/synthetic_degradation/p039__fading_discolouration__moderate_degraded.png,b1c6dee5cbec161dd3d9d5d1307543cc4c8a859051380d277eb5702bba7663a7,a1b246e7dc9467ed412794f1696fe234a8799492604c9f4a4ce946e0e751c8bf,27535.0,713163.0,437,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__fading_discolouration__moderate_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__fading_discolouration__moderate_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
p039__partial_transparency__severe,p039,,partial_transparency,synthetic_degradation,1.0.0,2026-07-25T18:26:15.551425+00:00,generated,,data/processed/clean/p039_clean.png,,data/processed/masks/synthetic_degradation/p039__partial_transparency__severe_effect_mask.png,,data/processed/degraded/synthetic_degradation/p039__partial_transparency__severe_degraded.png,,,,,,,,768,768,,,,adc7c740921e37111c263492b14ccf28e00ec71749fd54ff92a6a8b1440b58f2,,,ok,,,,,,Art Institute of Chicago,Painting with Troika,Wassily Kandinsky,abstraction_surrealism,synthetic_degradation,data/processed/metadata/metadata_synthetic_degradation.csv,synthetic_degradation__p039_partial_transparency_severe,p039__partial_transparency__severe,p039__partial_transparency__severe,ok,,,,,,,,,,,,,,,,433152.0,,,,,,20260707.0,,,,,,,,,,,3.0,,,,,,,,,,,0.0,102.0,768.0,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial_transparency,severe,3.0,False,partial_transparency,1.0,3471090889.0,40085232.0,[312693467],"[{""degradation_type"": ""partial_transparency"", ""operator_seed"": 2839704830, ""seed"": 312693467, ""substrate_colour_rgb"": [196, 178, 145], ""transparency_alpha"": 0.4}]",331500.0,272563.0,62.925485741725765,46.21090359157986,133.45862057579347,208.0,0.0,140.0,680.0,666.0,333.11827724232563,405.9391480134868,295850.0,50.159030490451386,0.0,295850.0,12.10092207139266,62.0,p039__partial_transparency__severe_effect_mask.png,data/processed/masks/synthetic_degradation/p039__partial_transparency__severe_effect_mask.png,p039__partial_transparency__severe_degraded.png,data/processed/degraded/synthetic_degradation/p039__partial_transparency__severe_degraded.png,2d1b3c826607f5b4ac722468df2d8a18e86193428b4a20338651e317a70768f5,c9447431a675ee59188859f5fe44035b3b22053cf6fe5309a01ee56241cab335,40626.0,686485.0,440,data/processed/clean/p039_clean.png,True,True,data/processed/degraded/synthetic_degradation/p039__partial_transparency__severe_degraded.png,True,True,data/processed/masks/synthetic_degradation/p039__partial_transparency__severe_effect_mask.png,True,True,True,True,True,ok,True,120,100,2026
