embedding_manifest_schema_version,feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,painting_id,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,image_role,model_family,embedding_id,embedding_group_id,npz_key,vector_dim,dtype,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,device,status
1.0.0,sd24_0390__full_image__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,damaged,clip,sd24_0390__full_image__damaged,canonical__p044__full_image,sd24_0390__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__full_image__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,restored,clip,sd24_0390__full_image__restored,canonical__p044__full_image,sd24_0390__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__full_image__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,clean,dinov2,sd24_0390__full_image__clean,canonical__p044__full_image,sd24_0390__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__full_image__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,damaged,dinov2,sd24_0390__full_image__damaged,canonical__p044__full_image,sd24_0390__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__full_image__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,restored,dinov2,sd24_0390__full_image__restored,canonical__p044__full_image,sd24_0390__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__content_region__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,clean,clip,sd24_0390__content_region__clean,canonical__p044__content_region,sd24_0390__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__content_region__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,damaged,clip,sd24_0390__content_region__damaged,canonical__p044__content_region,sd24_0390__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__content_region__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,restored,clip,sd24_0390__content_region__restored,canonical__p044__content_region,sd24_0390__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__content_region__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,clean,dinov2,sd24_0390__content_region__clean,canonical__p044__content_region,sd24_0390__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__content_region__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,damaged,dinov2,sd24_0390__content_region__damaged,canonical__p044__content_region,sd24_0390__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__content_region__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,restored,dinov2,sd24_0390__content_region__restored,canonical__p044__content_region,sd24_0390__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__mask_bbox_crop__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,clean,clip,sd24_0390__mask_bbox_crop__clean,canonical__p044__mask_bbox_crop,sd24_0390__mask_bbox_crop__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__mask_bbox_crop__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,damaged,clip,sd24_0390__mask_bbox_crop__damaged,canonical__p044__mask_bbox_crop,sd24_0390__mask_bbox_crop__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__mask_bbox_crop__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,restored,clip,sd24_0390__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,sd24_0390__mask_bbox_crop__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__mask_bbox_crop__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,clean,dinov2,sd24_0390__mask_bbox_crop__clean,canonical__p044__mask_bbox_crop,sd24_0390__mask_bbox_crop__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__mask_bbox_crop__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,damaged,dinov2,sd24_0390__mask_bbox_crop__damaged,canonical__p044__mask_bbox_crop,sd24_0390__mask_bbox_crop__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0390__mask_bbox_crop__feature_similarity,sd24_0390,sd24_0390,sd__can__p044__loss_small__p01_style_period__s2026__095ff60ca2,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,restored,dinov2,sd24_0390__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,sd24_0390__mask_bbox_crop__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__full_image__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,clean,clip,sd24_0391__full_image__clean,canonical__p044__full_image,sd24_0391__full_image__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__full_image__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,damaged,clip,sd24_0391__full_image__damaged,canonical__p044__full_image,sd24_0391__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__full_image__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,restored,clip,sd24_0391__full_image__restored,canonical__p044__full_image,sd24_0391__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__full_image__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,clean,dinov2,sd24_0391__full_image__clean,canonical__p044__full_image,sd24_0391__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__full_image__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,damaged,dinov2,sd24_0391__full_image__damaged,canonical__p044__full_image,sd24_0391__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__full_image__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,restored,dinov2,sd24_0391__full_image__restored,canonical__p044__full_image,sd24_0391__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__content_region__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,clean,clip,sd24_0391__content_region__clean,canonical__p044__content_region,sd24_0391__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__content_region__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,damaged,clip,sd24_0391__content_region__damaged,canonical__p044__content_region,sd24_0391__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__content_region__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,restored,clip,sd24_0391__content_region__restored,canonical__p044__content_region,sd24_0391__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__content_region__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,clean,dinov2,sd24_0391__content_region__clean,canonical__p044__content_region,sd24_0391__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__content_region__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,damaged,dinov2,sd24_0391__content_region__damaged,canonical__p044__content_region,sd24_0391__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__content_region__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,restored,dinov2,sd24_0391__content_region__restored,canonical__p044__content_region,sd24_0391__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__mask_bbox_crop__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,clean,clip,sd24_0391__mask_bbox_crop__clean,canonical__p044__mask_bbox_crop,sd24_0391__mask_bbox_crop__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__mask_bbox_crop__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,damaged,clip,sd24_0391__mask_bbox_crop__damaged,canonical__p044__mask_bbox_crop,sd24_0391__mask_bbox_crop__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__mask_bbox_crop__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,restored,clip,sd24_0391__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,sd24_0391__mask_bbox_crop__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__mask_bbox_crop__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,clean,dinov2,sd24_0391__mask_bbox_crop__clean,canonical__p044__mask_bbox_crop,sd24_0391__mask_bbox_crop__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__mask_bbox_crop__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,damaged,dinov2,sd24_0391__mask_bbox_crop__damaged,canonical__p044__mask_bbox_crop,sd24_0391__mask_bbox_crop__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0391__mask_bbox_crop__feature_similarity,sd24_0391,sd24_0391,sd__can__p044__loss_small__p02_artist__s2026__3d320cb2f6,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,restored,dinov2,sd24_0391__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,sd24_0391__mask_bbox_crop__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__full_image__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,clean,clip,sd24_0392__full_image__clean,canonical__p044__full_image,sd24_0392__full_image__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__full_image__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,damaged,clip,sd24_0392__full_image__damaged,canonical__p044__full_image,sd24_0392__full_image__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__full_image__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,restored,clip,sd24_0392__full_image__restored,canonical__p044__full_image,sd24_0392__full_image__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__full_image__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,clean,dinov2,sd24_0392__full_image__clean,canonical__p044__full_image,sd24_0392__full_image__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__full_image__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,damaged,dinov2,sd24_0392__full_image__damaged,canonical__p044__full_image,sd24_0392__full_image__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__full_image__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,full_image,restored,dinov2,sd24_0392__full_image__restored,canonical__p044__full_image,sd24_0392__full_image__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__content_region__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,clean,clip,sd24_0392__content_region__clean,canonical__p044__content_region,sd24_0392__content_region__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__content_region__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,damaged,clip,sd24_0392__content_region__damaged,canonical__p044__content_region,sd24_0392__content_region__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__content_region__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,restored,clip,sd24_0392__content_region__restored,canonical__p044__content_region,sd24_0392__content_region__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__content_region__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,clean,dinov2,sd24_0392__content_region__clean,canonical__p044__content_region,sd24_0392__content_region__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__content_region__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,damaged,dinov2,sd24_0392__content_region__damaged,canonical__p044__content_region,sd24_0392__content_region__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__content_region__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,content_region,restored,dinov2,sd24_0392__content_region__restored,canonical__p044__content_region,sd24_0392__content_region__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__mask_bbox_crop__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,clean,clip,sd24_0392__mask_bbox_crop__clean,canonical__p044__mask_bbox_crop,sd24_0392__mask_bbox_crop__feature_similarity__clip__clean,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__mask_bbox_crop__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,damaged,clip,sd24_0392__mask_bbox_crop__damaged,canonical__p044__mask_bbox_crop,sd24_0392__mask_bbox_crop__feature_similarity__clip__damaged,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__mask_bbox_crop__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,restored,clip,sd24_0392__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,sd24_0392__mask_bbox_crop__feature_similarity__clip__restored,512,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__mask_bbox_crop__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,clean,dinov2,sd24_0392__mask_bbox_crop__clean,canonical__p044__mask_bbox_crop,sd24_0392__mask_bbox_crop__feature_similarity__dinov2__clean,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__mask_bbox_crop__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,damaged,dinov2,sd24_0392__mask_bbox_crop__damaged,canonical__p044__mask_bbox_crop,sd24_0392__mask_bbox_crop__feature_similarity__dinov2__damaged,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
1.0.0,sd24_0392__mask_bbox_crop__feature_similarity,sd24_0392,sd24_0392,sd__can__p044__loss_small__p03_artist_style_p__s2026__3221008fe0,p044_loss_small,p044_loss_small,p044_loss_small,canonical,p044,stable_diffusion_inpainting,p044_loss_small,loss_small,p044_loss_small,loss_small,mask_bbox_crop,restored,dinov2,sd24_0392__mask_bbox_crop__restored,canonical__p044__mask_bbox_crop,sd24_0392__mask_bbox_crop__feature_similarity__dinov2__restored,384,float32,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,cuda,ok
